id,language,label,code_path,label_source,source
python_long_parameter_list_025,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_025.py,rule,scikit-learn\sklearn\linear_model\_ransac.py:276
python_long_parameter_list_026,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_026.py,rule,scikit-learn\sklearn\gaussian_process\_gpc.py:659
python_long_parameter_list_027,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_027.py,rule,scikit-learn\sklearn\utils\extmath.py:364
python_long_parameter_list_028,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_028.py,rule,scikit-learn\sklearn\neighbors\_classification.py:193
python_long_parameter_list_029,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_029.py,rule,scikit-learn\sklearn\neighbors\_classification.py:578
python_long_parameter_list_030,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_030.py,rule,scrapy\scrapy\utils\deprecate.py:20
python_long_parameter_list_031,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_031.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:96
python_long_parameter_list_032,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_032.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:205
python_long_parameter_list_033,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_033.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:1316
python_long_parameter_list_034,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_034.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:876
python_long_parameter_list_035,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_035.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:1283
python_long_parameter_list_036,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_036.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:1479
python_long_parameter_list_037,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_037.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:2013
python_long_parameter_list_038,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_038.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:2252
python_long_parameter_list_039,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_039.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:2432
python_long_parameter_list_040,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_040.py,rule,scikit-learn\sklearn\linear_model\_coordinate_descent.py:3113
python_long_parameter_list_041,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_041.py,rule,scikit-learn\sklearn\manifold\_mds.py:22
python_long_parameter_list_042,python,long_parameter_list,python\long_parameter_list\python_long_parameter_list_042.py,rule,scikit-learn\sklearn\manifold\_mds.py:544
python_non_smells_001,python,non_smells,python\non_smells\python_non_smells_001.py,rule:clean,django\django\db\migrations\operations\special.py:6
python_non_smells_002,python,non_smells,python\non_smells\python_non_smells_002.py,rule:clean,django\django\template\context.py:133
python_non_smells_003,python,non_smells,python\non_smells\python_non_smells_003.py,rule:clean,django\django\template\context.py:171
python_non_smells_004,python,non_smells,python\non_smells\python_non_smells_004.py,rule:clean,scikit-learn\sklearn\multiclass.py:127
python_non_smells_005,python,non_smells,python\non_smells\python_non_smells_005.py,rule:clean,django\django\core\management\commands\sqlmigrate.py:7
python_non_smells_006,python,non_smells,python\non_smells\python_non_smells_006.py,rule:clean,django\django\contrib\gis\serializers\geojson.py:8
python_non_smells_007,python,non_smells,python\non_smells\python_non_smells_007.py,rule:clean,scrapy\scrapy\core\downloader\middleware.py:20
python_non_smells_008,python,non_smells,python\non_smells\python_non_smells_008.py,rule:clean,django\django\contrib\gis\forms\widgets.py:15
python_non_smells_009,python,non_smells,python\non_smells\python_non_smells_009.py,rule:clean,django\django\templatetags\i18n.py:104
python_non_smells_010,python,non_smells,python\non_smells\python_non_smells_010.py,rule:clean,django\django\forms\boundfield.py:306
python_non_smells_011,python,non_smells,python\non_smells\python_non_smells_011.py,rule:clean,django\django\contrib\gis\gdal\datasource.py:51
python_non_smells_012,python,non_smells,python\non_smells\python_non_smells_012.py,rule:clean,django\django\middleware\common.py:13
python_non_smells_013,python,non_smells,python\non_smells\python_non_smells_013.py,rule:clean,django\django\middleware\common.py:118
python_non_smells_014,python,non_smells,python\non_smells\python_non_smells_014.py,rule:clean,scikit-learn\doc\sphinxext\sphinx_issues.py:77
python_non_smells_015,python,non_smells,python\non_smells\python_non_smells_015.py,rule:clean,django\django\utils\functional.py:8
python_non_smells_016,python,non_smells,python\non_smells\python_non_smells_016.py,rule:clean,django\django\utils\functional.py:398
python_non_smells_017,python,non_smells,python\non_smells\python_non_smells_017.py,rule:clean,django\django\core\files\storage\memory.py:82
python_non_smells_018,python,non_smells,python\non_smells\python_non_smells_018.py,rule:clean,django\django\db\models\sql\query.py:2607
python_non_smells_019,python,non_smells,python\non_smells\python_non_smells_019.py,rule:clean,scikit-learn\asv_benchmarks\benchmarks\cluster.py:8
python_non_smells_020,python,non_smells,python\non_smells\python_non_smells_020.py,rule:clean,scikit-learn\asv_benchmarks\benchmarks\cluster.py:57
python_non_smells_021,python,non_smells,python\non_smells\python_non_smells_021.py,rule:clean,scrapy\scrapy\downloadermiddlewares\stats.py:22
python_non_smells_022,python,non_smells,python\non_smells\python_non_smells_022.py,rule:clean,django\django\db\backends\mysql\creation.py:10
python_non_smells_023,python,non_smells,python\non_smells\python_non_smells_023.py,rule:clean,django\django\db\migrations\operations\special.py:20
python_non_smells_024,python,non_smells,python\non_smells\python_non_smells_024.py,rule:clean,django\django\db\migrations\operations\special.py:82
python_non_smells_025,python,non_smells,python\non_smells\python_non_smells_025.py,rule:clean,django\django\db\migrations\operations\special.py:108
python_non_smells_026,python,non_smells,python\non_smells\python_non_smells_026.py,rule:clean,django\django\db\migrations\operations\special.py:161
python_non_smells_027,python,non_smells,python\non_smells\python_non_smells_027.py,rule:clean,django\django\template\context.py:273
python_non_smells_028,python,non_smells,python\non_smells\python_non_smells_028.py,rule:clean,django\django\template\context.py:66
python_non_smells_029,python,non_smells,python\non_smells\python_non_smells_029.py,rule:clean,django\django\template\context.py:78
python_non_smells_030,python,non_smells,python\non_smells\python_non_smells_030.py,rule:clean,django\django\template\context.py:92
python_non_smells_031,python,non_smells,python\non_smells\python_non_smells_031.py,rule:clean,django\django\template\context.py:98
python_non_smells_032,python,non_smells,python\non_smells\python_non_smells_032.py,rule:clean,django\django\template\context.py:114
python_non_smells_033,python,non_smells,python\non_smells\python_non_smells_033.py,rule:clean,django\django\template\context.py:136
python_non_smells_034,python,non_smells,python\non_smells\python_non_smells_034.py,rule:clean,django\django\template\context.py:148
python_non_smells_035,python,non_smells,python\non_smells\python_non_smells_035.py,rule:clean,django\django\template\context.py:245
python_non_smells_036,python,non_smells,python\non_smells\python_non_smells_036.py,rule:clean,scikit-learn\sklearn\multiclass.py:106
python_non_smells_037,python,non_smells,python\non_smells\python_non_smells_037.py,rule:clean,scikit-learn\sklearn\multiclass.py:118
python_non_smells_038,python,non_smells,python\non_smells\python_non_smells_038.py,rule:clean,scikit-learn\sklearn\multiclass.py:180
python_non_smells_039,python,non_smells,python\non_smells\python_non_smells_039.py,rule:clean,scikit-learn\sklearn\multiclass.py:130
python_non_smells_040,python,non_smells,python\non_smells\python_non_smells_040.py,rule:clean,scikit-learn\sklearn\multiclass.py:188
python_non_smells_041,python,non_smells,python\non_smells\python_non_smells_041.py,rule:clean,scikit-learn\sklearn\multiclass.py:558
python_non_smells_042,python,non_smells,python\non_smells\python_non_smells_042.py,rule:clean,scikit-learn\sklearn\multiclass.py:921
